"","respid","cell","rweight","tv","radio","ooh","online","social","sp_aw","relv","laugh","think","recom","talk","purchase","intent","ID","cluster"
"2686",4233,4,0.67011648,1,0,0,0,1,1,0,0,0,1,1,0,1,2686,5
"2687",4234,4,0.516023646,1,0,1,1,1,0,1,1,1,1,1,1,1,2687,2
"2688",4237,4,0.516023646,0,1,0,0,0,1,1,1,0,1,0,0,1,2688,4
"2689",4240,4,0.516023646,1,0,0,0,0,1,1,1,0,1,1,1,0,2689,3
"2690",4241,4,0.67011648,1,1,0,1,1,1,0,1,1,1,1,1,0,2690,4
"2691",4242,4,0.516023646,0,1,0,0,0,1,0,1,0,1,1,1,1,2691,4
"2692",4253,4,0.902367157,1,0,0,0,0,0,1,1,0,1,1,0,1,2692,3
"2693",4254,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,1,1,2693,1
"2694",4255,4,0.805227583,0,0,0,0,0,0,1,1,0,1,1,0,1,2694,1
"2695",4256,4,0.516023646,0,1,0,0,0,0,1,1,1,1,1,0,1,2695,4
"2696",4257,4,0.516023646,1,0,0,0,0,1,1,1,1,1,1,0,1,2696,3
"2697",4261,4,0.759526474,0,0,0,0,0,0,1,1,0,1,0,0,0,2697,1
"2698",4266,4,0.805227583,0,0,0,0,0,0,0,1,0,0,0,1,1,2698,1
"2699",4267,4,0.516023646,0,0,0,0,0,0,1,0,1,1,0,0,0,2699,1
"2700",4272,4,0.516023646,1,0,0,0,0,0,0,0,0,0,0,0,0,2700,3
"2701",4274,4,0.67011648,1,1,0,0,1,1,1,1,1,1,1,1,0,2701,4
"2702",4275,4,0.805227583,0,0,0,0,0,0,0,0,0,1,1,0,0,2702,1
"2703",4288,4,1.099420602,0,0,0,0,1,0,0,0,0,0,0,0,1,2703,5
"2704",4307,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0,2704,1
"2705",4309,4,0.516023646,1,0,0,0,0,0,0,0,0,1,0,1,1,2705,3
"2706",4314,4,0.67011648,0,1,1,0,1,0,1,1,0,1,0,0,0,2706,2
"2707",4316,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,1,2707,1
"2708",4318,4,1.099420602,0,0,0,0,0,0,1,1,0,1,0,0,0,2708,1
"2709",4319,4,0.516023646,1,1,1,1,1,0,1,1,0,1,1,0,1,2709,2
"2710",4321,4,0.805227583,0,0,0,0,0,0,0,1,1,1,1,0,1,2710,1
"2711",4331,4,0.805227583,0,0,0,0,0,0,1,1,1,1,1,0,1,2711,1
"2712",4332,4,0.516023646,1,0,0,0,0,1,0,0,0,1,0,0,0,2712,3
"2713",4340,4,0.516023646,1,0,0,0,0,0,1,1,0,1,1,0,1,2713,3
"2714",4342,4,0.577361825,0,0,0,0,0,0,0,0,0,1,0,0,1,2714,1
"2715",4351,4,1.50493281,0,0,0,0,0,0,1,1,0,0,0,0,0,2715,1
"2716",4356,4,0.67011648,1,1,0,1,1,0,1,0,0,1,1,1,0,2716,4
"2717",4357,4,0.516023646,1,0,1,1,1,0,1,0,0,1,1,0,1,2717,2
"2718",4358,4,0.902367157,0,0,0,1,1,1,1,1,1,0,1,0,0,2718,5
"2719",4364,4,0.516023646,1,0,0,1,0,0,1,1,0,1,0,1,1,2719,5
"2720",4368,4,0.805227583,0,0,0,0,0,1,1,0,1,1,0,1,1,2720,1
"2721",4369,4,1.099420602,1,0,0,0,0,0,0,0,0,0,0,0,1,2721,3
"2722",4377,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0,2722,1
"2723",4386,4,1.099420602,0,1,0,0,0,0,0,0,0,0,0,0,0,2723,4
"2724",4391,4,0.577361825,0,0,0,0,0,0,0,1,0,1,0,0,1,2724,1
"2725",4392,4,0.516023646,0,0,0,1,1,0,1,1,1,1,1,1,1,2725,5
"2726",4393,4,0.516023646,1,0,0,1,1,1,1,1,1,1,1,0,0,2726,5
"2727",4399,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0,2727,1
"2728",4400,4,0.67011648,0,0,1,0,0,0,1,0,1,1,1,1,1,2728,2
"2729",4402,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0,2729,1
"2730",4404,4,0.67011648,0,1,1,1,1,1,1,1,0,0,1,1,1,2730,2
"2731",4406,4,0.516023646,1,1,0,1,0,1,1,1,1,1,1,1,1,2731,4
"2732",4409,4,1.099420602,0,0,0,0,1,0,0,1,1,1,0,0,1,2732,5
"2733",4414,4,0.516023646,1,0,1,1,1,0,1,1,1,1,1,1,1,2733,2
"2734",4418,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0,2734,1
"2735",4419,4,0.516023646,0,1,0,0,0,0,1,1,1,1,1,0,1,2735,4
"2736",4423,4,0.67011648,0,0,1,0,1,1,0,1,1,1,1,0,1,2736,2
"2737",4433,4,0.902367157,0,0,1,0,0,0,0,0,0,0,0,1,1,2737,2
"2738",4434,4,0.67011648,0,1,0,1,1,0,0,1,1,1,1,1,1,2738,4
"2739",4436,4,0.577361825,0,0,0,0,0,0,1,1,1,1,0,1,1,2739,1
"2740",4447,4,0.805227583,0,0,0,0,0,0,1,1,0,1,0,0,1,2740,1
"2741",4465,4,0.516023646,1,0,1,0,1,0,1,1,1,1,0,0,0,2741,2
"2742",4481,4,0.902367157,1,0,0,0,0,1,1,1,1,1,1,1,0,2742,3
"2743",4484,4,0.516023646,1,1,0,1,1,0,1,1,1,1,1,1,0,2743,4
"2744",4485,4,0.516023646,1,0,0,0,0,1,1,1,1,1,1,1,1,2744,3
"2745",4487,4,0.902367157,1,0,0,0,0,0,1,1,0,0,0,0,1,2745,3
"2746",4488,4,0.577361825,0,0,0,0,0,1,1,1,1,1,0,0,0,2746,1
"2747",4490,4,0.805227583,0,0,0,0,0,0,0,1,0,1,0,0,0,2747,1
"2748",4494,4,1.50493281,0,0,0,0,0,0,1,1,0,1,0,0,1,2748,1
"2749",4499,4,1.099420602,1,0,0,0,1,1,0,1,0,0,0,0,0,2749,5
"2750",4500,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,1,2750,1
"2751",4501,4,0.516023646,0,0,0,0,0,0,0,1,0,0,0,0,1,2751,1
"2752",4502,4,0.516023646,0,0,1,0,0,0,1,0,0,1,0,0,0,2752,2
"2753",4509,4,0.577361825,0,0,0,0,0,1,0,0,1,0,0,0,0,2753,1
"2754",4519,4,0.67011648,1,0,0,0,1,0,0,0,1,1,1,1,1,2754,5
"2755",4526,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0,2755,1
"2756",4528,4,0.805227583,0,0,0,0,0,0,1,1,1,1,1,1,1,2756,1
"2757",4529,4,0.516023646,1,1,1,0,1,0,1,1,1,1,1,0,1,2757,2
"2758",4533,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0,2758,1
"2759",4534,4,0.902367157,0,0,0,0,0,0,0,0,0,0,0,0,1,2759,1
"2760",4536,4,1.50493281,0,0,0,0,0,0,1,1,1,0,0,1,1,2760,1
"2761",4539,4,1.099420602,0,0,0,0,0,1,0,1,0,0,0,0,0,2761,1
"2762",4541,4,0.67011648,1,1,1,1,0,1,1,1,1,1,1,0,0,2762,2
"2763",4543,4,0.516023646,0,0,0,1,0,0,1,1,0,1,0,1,1,2763,5
"2764",4545,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,1,2764,1
"2765",4548,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0,2765,1
"2766",4553,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0,2766,1
"2767",4559,4,0.902367157,0,0,0,0,1,1,0,1,1,1,1,0,1,2767,5
"2768",4560,4,0.67011648,0,0,1,0,0,0,0,0,0,0,0,0,0,2768,2
"2769",4565,4,1.099420602,0,0,0,1,1,0,0,0,0,0,0,1,1,2769,5
"2770",4569,4,1.50493281,0,0,0,0,0,0,1,1,1,0,0,0,0,2770,1
"2771",4574,4,0.516023646,1,1,1,1,1,1,0,0,0,1,1,1,0,2771,2
"2772",4575,4,0.516023646,0,0,0,1,0,1,1,1,1,1,1,1,1,2772,5
"2773",4578,4,0.516023646,1,1,0,0,0,1,1,1,1,1,1,0,1,2773,4
"2774",4581,4,0.902367157,0,0,0,0,0,0,0,0,0,0,0,0,1,2774,1
"2775",4585,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,1,1,2775,1
"2776",4588,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0,2776,1
"2777",4595,4,0.516023646,1,0,0,1,0,0,1,1,1,1,1,0,0,2777,5
"2778",4596,4,1.50493281,0,0,0,0,0,1,1,1,1,1,1,0,1,2778,1
"2779",4604,4,1.50493281,0,0,0,0,0,1,1,1,1,1,0,0,0,2779,1
"2780",4606,3,2.1227,0,0,0,0,0,0,1,0,1,0,0,0,0,2780,1
"2781",4608,3,1.5189,1,0,0,1,0,0,0,0,0,0,0,0,0,2781,5
"2782",4609,4,0.902367157,1,0,0,0,1,0,0,0,0,0,0,0,0,2782,5
"2783",4610,2,0.8488,0,0,0,0,0,0,0,0,0,0,0,0,0,2783,1
"2784",4613,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0,2784,1
"2785",4614,3,1.5189,1,0,0,0,0,0,1,1,0,1,0,0,0,2785,3
"2786",4615,1,1.0301,1,1,0,0,0,0,0,1,0,1,0,1,1,2786,4
"2787",4615,4,0.516023646,0,1,0,0,1,1,1,1,0,0,1,1,0,2787,4
"2788",4616,3,0.971,0,0,0,0,0,0,0,0,0,0,0,0,0,2788,1
"2789",4618,3,0.971,0,0,0,0,0,0,0,0,0,0,0,0,0,2789,1
"2790",4620,3,0.971,0,0,0,0,0,0,0,0,0,0,0,0,0,2790,1
"2791",4621,4,0.516023646,1,0,0,0,0,0,0,0,0,0,0,0,0,2791,3
"2792",4623,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0,2792,1
"2793",4624,3,0.971,0,0,0,0,0,0,0,0,0,0,0,0,0,2793,1
"2794",4625,1,0.9958,0,0,0,0,0,1,0,0,0,1,0,0,0,2794,1
"2795",4626,3,0.971,0,0,0,0,0,0,0,0,0,0,0,0,0,2795,1
"2796",4635,2,0.9355,0,1,1,1,1,0,1,1,1,1,1,1,1,2796,2
"2797",4640,4,0.67011648,1,0,0,0,0,1,1,1,1,1,1,1,1,2797,3
"2798",4643,4,0.805227583,0,0,0,0,0,1,1,1,1,1,1,0,0,2798,1
"2799",4645,4,0.516023646,1,0,0,0,1,0,1,1,0,0,0,1,0,2799,5
"2800",4651,4,0.902367157,1,1,1,1,0,1,0,0,0,0,0,0,0,2800,2
"2801",4657,1,0.9958,0,0,0,0,0,1,0,0,0,0,0,0,1,2801,1
"2802",4659,4,0.805227583,0,0,0,0,0,0,1,1,1,1,1,1,1,2802,1
"2803",4662,4,1.50493281,0,0,0,0,0,1,0,0,0,0,0,0,1,2803,1
"2804",4663,4,0.805227583,0,0,0,0,0,0,1,1,0,0,0,0,1,2804,1
"2805",4674,4,0.516023646,1,0,0,0,1,1,1,1,0,1,1,0,1,2805,5
"2806",4677,4,0.516023646,0,0,0,0,1,0,1,1,1,1,0,0,1,2806,5
"2807",4682,4,0.759526474,0,0,0,0,0,0,0,1,0,1,0,0,0,2807,1
"2808",4684,4,0.67011648,1,0,0,0,0,0,0,0,0,0,1,0,0,2808,3
"2809",4694,4,0.516023646,1,1,0,0,1,1,1,1,1,0,1,1,1,2809,4
"2810",4713,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0,2810,1
"2811",4722,4,0.516023646,0,1,0,0,0,0,1,1,0,1,1,1,1,2811,4
"2812",4728,4,1.099420602,0,0,0,0,0,0,1,0,0,0,0,0,0,2812,1
"2813",4729,4,0.516023646,0,0,0,0,0,0,1,1,1,1,0,1,1,2813,1
"2814",4738,4,1.50493281,0,0,0,0,0,0,0,0,0,0,0,0,0,2814,1
"2815",4747,4,0.516023646,1,1,1,0,0,0,1,0,0,1,0,1,1,2815,2
"2816",4751,4,0.67011648,1,0,0,0,1,0,1,0,1,0,0,0,1,2816,5
"2817",4752,4,1.099420602,0,0,1,1,1,1,0,0,0,0,0,1,1,2817,2
"2818",4753,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,1,0,2818,1
"2819",4755,4,0.67011648,0,0,0,0,1,0,1,1,1,0,1,0,0,2819,5
"2820",4756,4,0.516023646,0,0,0,0,0,1,1,1,0,1,1,0,0,2820,1
"2821",4757,4,1.50493281,0,0,0,0,0,0,0,0,0,0,0,0,0,2821,1
"2822",4759,4,0.67011648,0,0,1,0,0,0,0,0,1,0,1,0,1,2822,2
"2823",4761,4,0.805227583,0,0,0,0,0,0,1,1,0,1,0,1,1,2823,1
"2824",4763,4,0.67011648,1,0,0,0,0,1,0,1,0,1,1,0,0,2824,3
"2825",4768,4,0.902367157,1,0,0,0,0,0,1,1,1,0,1,0,0,2825,3
"2826",4771,4,1.50493281,0,0,0,0,0,0,1,1,1,1,0,1,1,2826,1
"2827",4772,4,1.099420602,0,0,0,1,1,0,0,0,0,0,0,0,0,2827,5
"2828",4773,4,0.805227583,0,0,0,0,0,0,0,0,0,0,0,0,0,2828,1
"2829",4774,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0,2829,1
"2830",4777,4,0.902367157,0,0,1,0,1,0,0,0,0,1,0,0,1,2830,2
"2831",4778,4,0.805227583,0,0,0,0,0,1,0,1,1,1,1,0,1,2831,1
"2832",4783,4,0.67011648,0,0,0,0,0,0,1,1,0,1,1,0,0,2832,1
"2833",4786,4,0.902367157,0,0,0,0,0,0,0,0,0,0,0,0,0,2833,1
"2834",4788,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0,2834,1
"2835",4791,4,0.516023646,1,1,0,0,1,0,0,1,0,1,1,1,1,2835,4
"2836",4792,4,1.50493281,0,0,0,0,0,0,0,1,0,0,0,0,0,2836,1
"2837",4798,4,1.099420602,1,0,0,0,0,0,0,0,0,0,0,0,1,2837,3
"2838",4801,1,0.8874,1,0,1,1,0,1,1,1,1,1,1,1,1,2838,2
"2839",4801,4,0.902367157,0,1,0,0,0,1,1,1,0,1,0,0,0,2839,4
"2840",4805,1,0.9958,0,0,0,0,0,0,0,1,1,0,0,0,0,2840,1
"2841",4807,4,0.759526474,0,0,0,0,0,0,0,1,0,0,0,0,0,2841,1
"2842",4814,2,1.4057,0,0,0,0,0,0,1,0,1,0,0,0,0,2842,1
"2843",4814,4,1.50493281,0,0,0,0,0,0,1,1,1,1,1,0,1,2843,1
"2844",4815,1,1.0301,1,1,0,1,1,0,1,1,0,1,0,1,1,2844,4
"2845",4817,4,0.516023646,1,0,0,1,0,0,1,1,1,1,1,1,1,2845,5
"2846",4818,4,0.516023646,1,1,1,1,0,0,0,1,1,1,0,0,1,2846,2
"2847",4821,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0,2847,1
"2848",4823,4,0.805227583,0,0,0,0,0,0,1,0,1,1,1,0,1,2848,1
"2849",4828,4,0.516023646,0,0,0,1,0,0,1,1,1,1,0,0,1,2849,5
"2850",4829,4,0.516023646,0,1,1,1,0,0,1,1,0,1,0,0,1,2850,2
"2851",4837,4,0.759526474,0,0,0,0,0,0,0,1,0,1,0,0,0,2851,1
"2852",4845,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0,2852,1
"2853",4863,4,0.805227583,0,0,0,0,0,0,0,0,0,0,0,0,0,2853,1
"2854",4865,4,0.805227583,0,0,0,0,0,0,0,1,1,1,1,1,1,2854,1
"2855",4868,4,1.50493281,0,0,0,0,0,0,1,1,1,1,1,1,1,2855,1
"2856",4871,4,0.577361825,0,0,0,0,0,0,0,1,0,1,0,0,0,2856,1
"2857",4874,4,0.902367157,1,0,0,0,0,0,0,0,0,0,0,1,1,2857,3
"2858",4877,4,0.902367157,0,0,0,0,1,0,0,0,0,0,0,0,0,2858,5
"2859",4880,4,0.516023646,1,1,0,0,0,0,1,1,0,1,1,1,1,2859,4
"2860",4883,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0,2860,1
"2861",4885,4,0.67011648,1,0,0,0,1,0,1,1,1,1,0,1,1,2861,5
"2862",4899,4,0.516023646,0,0,1,0,0,0,1,1,0,0,0,0,0,2862,2
"2863",4900,4,0.805227583,0,0,0,0,0,1,1,1,0,1,1,0,0,2863,1
"2864",4903,4,0.516023646,1,0,1,1,1,0,1,1,1,1,1,0,0,2864,2
"2865",4906,4,0.516023646,0,0,0,1,0,0,1,1,1,1,1,0,1,2865,5
"2866",4910,4,1.50493281,0,0,0,0,0,0,0,0,0,0,0,0,0,2866,1
"2867",4917,4,0.516023646,0,1,1,1,0,0,1,1,1,1,0,0,0,2867,2
"2868",4921,4,0.67011648,1,0,0,1,1,0,1,1,0,1,1,1,1,2868,5
"2869",4924,4,0.516023646,0,0,0,0,0,0,1,1,0,1,0,1,1,2869,1
"2870",4933,4,0.67011648,0,1,0,0,0,0,1,1,0,1,0,0,1,2870,4
"2871",4934,4,0.67011648,1,1,1,0,0,0,0,0,0,1,1,1,1,2871,2
"2872",4936,4,0.67011648,1,0,0,0,0,0,0,0,1,0,0,0,0,2872,3
"2873",4945,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,1,2873,1
"2874",4953,4,0.577361825,0,0,0,0,0,0,1,1,1,1,0,0,1,2874,1
"2875",4956,4,1.50493281,0,0,0,0,0,1,1,1,0,1,1,0,0,2875,1
"2876",4957,4,0.805227583,0,0,0,0,0,0,0,1,0,0,0,0,1,2876,1
"2877",4966,4,0.516023646,0,1,0,1,0,0,1,1,1,1,0,0,1,2877,4
"2878",4970,4,0.902367157,0,0,0,0,1,0,0,0,0,0,0,0,0,2878,5
"2879",4975,4,0.516023646,0,1,0,0,0,1,0,0,0,0,0,0,1,2879,4
"2880",4978,4,0.67011648,0,0,0,0,0,0,0,0,0,1,0,0,1,2880,1
"2881",4981,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0,2881,1
"2882",4982,4,0.67011648,1,0,0,1,1,0,0,1,0,1,0,1,1,2882,5
"2883",4983,4,0.516023646,0,0,0,0,0,0,0,1,0,1,0,1,1,2883,1
"2884",4985,4,0.516023646,1,1,0,0,1,1,1,1,1,1,1,0,0,2884,4
"2885",4986,4,0.67011648,1,1,0,0,1,1,1,0,0,0,0,1,1,2885,4
"2886",4988,4,0.516023646,0,1,1,0,0,0,0,1,1,1,0,0,1,2886,2
"2887",4992,4,0.67011648,1,0,0,1,1,1,0,0,0,1,1,0,0,2887,5
"2888",4994,4,0.577361825,0,0,0,0,0,0,1,1,1,0,0,0,0,2888,1
"2889",4996,4,0.67011648,0,0,0,0,0,0,1,1,0,1,1,1,1,2889,1
"2890",5002,4,0.516023646,1,0,0,0,1,0,1,0,0,0,0,0,0,2890,5
"2891",5003,4,0.805227583,0,0,0,0,0,1,0,1,0,0,1,0,0,2891,1
"2892",5006,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0,2892,1
"2893",5008,4,0.902367157,0,0,0,0,0,0,0,0,0,0,0,0,1,2893,1
"2894",5020,4,0.516023646,1,1,1,1,1,0,1,1,1,1,0,1,1,2894,2
"2895",5023,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0,2895,1
"2896",5029,4,0.67011648,0,1,0,0,0,0,0,1,0,1,0,1,1,2896,4
"2897",5030,4,0.516023646,0,1,0,0,0,0,1,1,1,1,0,1,1,2897,4
"2898",5032,4,0.67011648,0,0,1,0,0,0,0,0,0,1,1,0,0,2898,2
"2899",5034,4,0.902367157,1,1,0,1,1,0,0,0,0,0,0,1,1,2899,4
"2900",5037,4,0.805227583,0,0,0,0,0,0,0,0,0,0,0,0,0,2900,1
"2901",5048,4,0.516023646,1,0,0,0,0,0,1,1,0,1,1,0,0,2901,3
"2902",5049,4,1.50493281,0,0,0,0,0,0,1,1,0,1,0,0,0,2902,1
"2903",5054,4,0.516023646,0,0,0,0,0,0,1,0,0,1,0,0,1,2903,1
"2904",5056,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,1,0,2904,1
"2905",5057,4,0.67011648,0,1,0,0,0,0,1,1,0,1,1,0,1,2905,4
"2906",5067,4,0.902367157,0,0,0,0,0,0,1,1,1,1,1,0,0,2906,1
"2907",5075,4,0.577361825,0,0,0,0,0,0,1,1,0,0,0,0,0,2907,1
"2908",5079,4,0.805227583,0,0,0,0,0,0,0,0,0,0,0,0,0,2908,1
"2909",5087,4,0.67011648,0,0,0,0,0,1,1,1,1,1,1,1,1,2909,1
"2910",5093,4,0.67011648,0,0,0,1,1,0,0,0,1,1,1,1,1,2910,5
"2911",5096,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,1,2911,1
"2912",5098,4,1.50493281,0,0,0,0,0,0,0,0,0,1,1,0,0,2912,1
"2913",5104,4,0.67011648,1,0,0,0,0,0,1,0,1,0,0,0,1,2913,3
"2914",5106,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0,2914,1
"2915",5109,4,0.805227583,0,0,0,0,0,0,1,0,1,1,1,1,0,2915,1
"2916",5110,4,0.902367157,1,0,0,0,1,0,0,0,0,0,0,0,1,2916,5
"2917",5112,4,1.099420602,0,0,0,1,0,0,0,0,0,0,0,0,0,2917,5
"2918",5113,4,0.516023646,0,0,0,0,0,0,0,0,0,0,0,0,0,2918,1
"2919",5116,4,0.902367157,0,1,0,0,0,0,0,0,0,0,0,0,0,2919,4
"2920",5118,4,0.67011648,0,0,0,0,1,0,0,1,0,1,1,1,1,2920,5
"2921",5122,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,1,2921,1
"2922",5123,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0,2922,1
"2923",5130,4,0.805227583,0,0,0,0,0,0,0,0,0,0,0,0,0,2923,1
"2924",5134,4,0.67011648,0,0,0,0,1,0,1,1,1,1,1,1,1,2924,5
"2925",5140,4,0.805227583,0,0,0,0,0,0,0,1,1,1,0,1,1,2925,1
"2926",5143,4,0.902367157,0,0,0,1,0,0,0,0,1,0,0,0,1,2926,5
"2927",5144,4,0.902367157,0,1,0,0,1,0,0,0,0,0,0,1,1,2927,4
"2928",5145,4,0.902367157,1,1,1,1,0,1,0,0,0,0,0,0,0,2928,2
"2929",5146,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0,2929,1
"2930",5157,4,0.516023646,1,1,0,0,1,1,1,1,0,1,1,1,1,2930,4
"2931",5159,4,0.516023646,1,0,0,0,0,0,0,1,1,1,1,0,1,2931,3
"2932",5172,4,1.50493281,0,0,0,0,0,0,1,1,1,0,0,0,0,2932,1
"2933",5182,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0,2933,1
"2934",5183,4,0.516023646,0,0,1,1,1,0,1,1,1,1,1,1,1,2934,2
"2935",5185,4,0.516023646,0,0,1,0,0,1,1,1,1,1,0,0,0,2935,2
"2936",5187,4,1.50493281,0,0,0,0,0,0,1,1,1,1,0,0,0,2936,1
"2937",5188,4,0.516023646,0,0,0,1,0,1,1,1,1,1,1,1,1,2937,5
"2938",5189,4,0.577361825,0,0,0,0,0,0,1,1,1,0,0,0,1,2938,1
"2939",5195,4,0.516023646,1,0,0,0,0,0,1,0,0,1,0,1,0,2939,3
"2940",5199,4,0.516023646,0,0,1,0,0,1,1,0,0,0,0,0,0,2940,2
"2941",5203,4,0.902367157,1,0,1,0,0,0,0,0,0,0,0,0,1,2941,2
"2942",5205,4,0.577361825,0,0,0,0,0,1,0,0,1,1,1,0,0,2942,1
"2943",5207,4,0.577361825,0,0,0,0,0,0,0,1,1,0,0,0,0,2943,1
"2944",5213,4,1.099420602,0,0,1,0,0,1,1,1,1,1,0,1,0,2944,2
"2945",5222,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0,2945,1
"2946",5226,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0,2946,1
"2947",5227,4,0.516023646,0,1,0,0,1,0,1,1,0,1,1,1,0,2947,4
"2948",5229,4,0.759526474,0,0,0,0,0,0,1,0,0,0,0,0,0,2948,1
"2949",5232,4,1.50493281,0,0,0,0,0,0,0,0,0,0,0,0,0,2949,1
"2950",5237,4,0.759526474,0,0,0,0,0,1,1,1,1,1,0,0,0,2950,1
"2951",5238,4,0.577361825,0,0,0,0,0,0,0,1,0,1,0,1,0,2951,1
"2952",5242,4,0.67011648,1,1,1,0,1,0,0,0,0,1,1,0,1,2952,2
"2953",5243,4,0.577361825,0,0,0,0,0,0,1,0,1,0,0,0,0,2953,1
"2954",5245,4,0.516023646,1,0,0,0,1,0,1,1,1,1,1,1,1,2954,5
"2955",5246,4,1.099420602,0,0,0,0,1,0,0,0,1,0,0,1,1,2955,5
"2956",5250,4,0.759526474,0,0,0,0,0,0,0,0,0,1,0,0,0,2956,1
"2957",5253,4,0.902367157,1,0,0,1,0,0,0,0,0,0,0,1,1,2957,5
"2958",5256,4,0.805227583,0,0,0,0,0,0,1,1,1,1,1,0,1,2958,1
"2959",5262,4,1.50493281,0,0,0,0,0,0,1,1,0,1,1,0,1,2959,1
"2960",5264,4,1.099420602,0,0,0,0,0,0,0,0,0,0,0,0,1,2960,1
"2961",5271,4,0.516023646,1,1,0,0,0,1,1,1,1,1,0,0,1,2961,4
"2962",5280,4,0.67011648,0,0,0,0,0,0,0,0,0,0,0,0,0,2962,1
"2963",5281,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0,2963,1
"2964",5282,4,0.516023646,0,0,0,0,1,1,1,1,1,1,0,1,0,2964,5
"2965",5284,4,0.67011648,1,1,0,0,1,0,1,1,1,1,1,1,1,2965,4
"2966",5290,4,0.805227583,0,0,0,0,0,1,1,1,0,1,1,0,0,2966,1
"2967",5291,4,0.67011648,0,1,0,0,0,0,1,1,0,1,1,1,1,2967,4
"2968",5294,4,0.516023646,0,0,0,1,0,0,0,1,1,1,1,1,1,2968,5
"2969",5295,4,0.67011648,1,0,0,0,0,1,1,1,1,1,1,0,0,2969,3
"2970",5303,4,1.099420602,0,0,0,0,0,0,0,0,0,0,0,0,1,2970,1
"2971",5312,4,0.902367157,0,1,1,0,0,0,0,0,0,0,0,1,0,2971,2
"2972",5318,4,0.902367157,0,0,0,0,0,0,0,0,0,0,0,0,1,2972,1
"2973",5322,4,0.67011648,1,0,0,0,0,0,1,1,1,1,0,0,0,2973,3
"2974",5323,4,0.902367157,1,0,1,0,1,0,0,0,0,0,0,0,1,2974,2
"2975",5328,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0,2975,1
"2976",5334,4,0.67011648,1,1,0,0,0,1,1,1,1,1,0,1,1,2976,4
"2977",5335,4,1.50493281,0,0,0,0,0,1,1,1,0,1,0,0,1,2977,1
"2978",5337,4,0.516023646,0,0,0,1,0,0,0,0,0,0,0,0,0,2978,5
"2979",5342,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,1,1,2979,1
"2980",5344,4,0.67011648,1,0,1,0,0,0,0,0,0,1,0,1,1,2980,2
"2981",5346,4,0.805227583,0,0,0,0,0,0,1,0,0,0,0,0,1,2981,1
"2982",5350,4,0.805227583,0,0,0,0,0,0,1,1,1,1,0,0,1,2982,1
"2983",5353,4,0.805227583,0,0,0,0,0,1,1,1,1,1,0,1,1,2983,1
"2984",5359,4,0.805227583,0,0,0,0,0,0,0,1,0,1,0,1,1,2984,1
"2985",5361,4,0.516023646,1,0,0,1,1,1,1,1,1,1,1,1,1,2985,5
"2986",5371,4,0.516023646,1,0,0,0,1,1,1,1,1,1,1,0,1,2986,5
"2987",5375,4,1.099420602,1,1,1,0,1,0,1,1,0,0,0,1,1,2987,2
"2988",5394,4,1.099420602,0,0,0,1,0,0,0,0,0,0,0,0,1,2988,5
